Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Quarter,profit margin
1/11/2028,Headphones,Accessories,North,8,920,214.27,2028,November,Q4,0.232902174
2/11/2028,Smartphone,Electronics,North,3,885,150.79,2028,November,Q4,0.170384181
3/11/2028,Camera,Electronics,North,1,379,39.41,2028,November,Q4,0.103984169
4/11/2028,Headphones,Accessories,West,8,1024,201.92,2028,November,Q4,0.1971875
5/11/2028,Keyboard,Accessories,West,4,4312,388.48,2028,November,Q4,0.090092764
6/11/2028,Mouse,Accessories,East,5,5030,540.73,2028,November,Q4,0.107500994
7/11/2028,Smartphone,Electronics,West,2,1438,315.83,2028,November,Q4,0.219631433
8/11/2028,Keyboard,Accessories,South,1,419,108.36,2028,November,Q4,0.258615752
9/11/2028,Headphones,Accessories,East,3,3519,935.72,2028,November,Q4,0.265905087
10/11/2028,Tablet,Electronics,East,8,2912,451.97,2028,November,Q4,0.155209478
11/11/2028,Smartphone,Electronics,North,5,4005,226.09,2028,November,Q4,0.056451935
12/11/2028,Smartwatch,Electronics,South,5,2075,271.71,2028,November,Q4,0.130944578
13-11-2028,Laptop,Electronics,South,2,120,7.74,2028,November,Q4,0.0645
14-11-2028,Camera,Electronics,North,4,564,32.8,2028,November,Q4,0.058156028
15-11-2028,Smartwatch,Electronics,East,2,486,62.58,2028,November,Q4,0.128765432
16-11-2028,Smartwatch,Electronics,East,2,1488,342.87,2028,November,Q4,0.230423387
17-11-2028,Laptop,Electronics,West,6,3096,277.68,2028,November,Q4,0.089689922
18-11-2028,Smartwatch,Electronics,West,8,6488,1845.07,2028,November,Q4,0.284381936
19-11-2028,Smartwatch,Electronics,West,4,4284,848.44,2028,November,Q4,0.198048553
20-11-2028,Smartwatch,Electronics,North,8,1864,110.81,2028,November,Q4,0.059447425
21-11-2028,Camera,Electronics,West,5,4435,954.12,2028,November,Q4,0.21513416
22-11-2028,Camera,Electronics,East,4,3296,460.98,2028,November,Q4,0.139860437
23-11-2028,Mouse,Accessories,East,3,780,217.92,2028,November,Q4,0.279384615
24-11-2028,Smartwatch,Electronics,East,7,4396,962.61,2028,November,Q4,0.218974067
25-11-2028,Keyboard,Accessories,South,6,1362,202.68,2028,November,Q4,0.148810573
26-11-2028,Mouse,Accessories,East,7,3843,378.03,2028,November,Q4,0.098368462
27-11-2028,Printer,Office,East,2,2080,450.24,2028,November,Q4,0.216461538
28-11-2028,Mouse,Accessories,South,5,1210,201.45,2028,November,Q4,0.166487603
29-11-2028,Printer,Office,West,3,2316,356.5,2028,November,Q4,0.153929188
30-11-2028,Monitor,Accessories,West,6,3366,614.22,2028,November,Q4,0.182477718
1/12/2028,Tablet,Electronics,West,9,6507,1075.51,2028,December,Q4,0.165285078
2/12/2028,Mouse,Accessories,South,1,384,35.36,2028,December,Q4,0.092083333
3/12/2028,Laptop,Electronics,South,5,3625,563.95,2028,December,Q4,0.155572414
4/12/2028,Tablet,Electronics,South,1,400,45.16,2028,December,Q4,0.1129
5/12/2028,Monitor,Accessories,North,5,2880,209.58,2028,December,Q4,0.072770833
6/12/2028,Printer,Office,West,6,1608,302.32,2028,December,Q4,0.18800995
7/12/2028,Headphones,Accessories,South,2,1574,196.84,2028,December,Q4,0.125057179
8/12/2028,Keyboard,Accessories,East,3,2478,584.37,2028,December,Q4,0.235823245
9/12/2028,Headphones,Accessories,East,8,8872,1486.58,2028,December,Q4,0.167558611
10/12/2028,Printer,Office,East,8,2320,668.63,2028,December,Q4,0.288202586
11/12/2028,Headphones,Accessories,West,3,171,9.02,2028,December,Q4,0.052748538
12/12/2028,Keyboard,Accessories,South,8,4536,627.13,2028,December,Q4,0.138256173
13-12-2028,Headphones,Accessories,South,3,1308,73.28,2028,December,Q4,0.056024465
14-12-2028,Laptop,Electronics,North,4,4048,641.23,2028,December,Q4,0.158406621
15-12-2028,Tablet,Electronics,East,9,4041,963.58,2028,December,Q4,0.238450878
16-12-2028,Headphones,Accessories,South,5,5665,332.46,2028,December,Q4,0.058686673
17-12-2028,Mouse,Accessories,South,6,6876,1029.92,2028,December,Q4,0.149784759
18-12-2028,Monitor,Accessories,South,1,617,145.37,2028,December,Q4,0.23560778
19-12-2028,Monitor,Accessories,South,6,1440,130.4,2028,December,Q4,0.090555556
20-12-2028,Smartwatch,Electronics,East,8,472,116.36,2028,December,Q4,0.246525424
21-12-2028,Laptop,Electronics,North,5,5640,1227.77,2028,December,Q4,0.217689716
22-12-2028,Headphones,Accessories,West,6,2640,668.12,2028,December,Q4,0.253075758
23-12-2028,Smartphone,Electronics,South,3,768,72.67,2028,December,Q4,0.094622396
24-12-2028,Keyboard,Accessories,South,1,725,81.96,2028,December,Q4,0.113048276
25-12-2028,Headphones,Accessories,North,8,1080,210.69,2028,December,Q4,0.195083333
26-12-2028,Headphones,Accessories,South,1,393,40.34,2028,December,Q4,0.10264631
27-12-2028,Smartwatch,Electronics,North,4,1264,371.92,2028,December,Q4,0.294240506
28-12-2028,Headphones,Accessories,South,9,4797,1193.95,2028,December,Q4,0.248895143
29-12-2028,Tablet,Electronics,East,8,2080,151.14,2028,December,Q4,0.072663462
30-12-2028,Camera,Electronics,West,4,3812,312.8,2028,December,Q4,0.082056663
31-12-2028,Mouse,Accessories,West,5,3695,463.57,2028,December,Q4,0.125458728
1/1/2029,Mouse,Accessories,South,1,1159,344.22,2029,January,Q1,0.296997412
2/1/2029,Tablet,Electronics,West,9,4149,605.52,2029,January,Q1,0.145943601
3/1/2029,Keyboard,Accessories,East,2,1446,171.73,2029,January,Q1,0.118762102
4/1/2029,Laptop,Electronics,South,1,225,48.82,2029,January,Q1,0.216977778
5/1/2029,Headphones,Accessories,South,1,355,26.8,2029,January,Q1,0.075492958
6/1/2029,Tablet,Electronics,West,7,3164,166.4,2029,January,Q1,0.052591656
7/1/2029,Smartwatch,Electronics,East,1,498,38.67,2029,January,Q1,0.077650602
8/1/2029,Headphones,Accessories,South,5,1315,217.79,2029,January,Q1,0.165619772
9/1/2029,Headphones,Accessories,North,5,2805,438.89,2029,January,Q1,0.156467023
10/1/2029,Monitor,Accessories,East,5,5180,726.62,2029,January,Q1,0.140274131
11/1/2029,Camera,Electronics,North,5,4045,203.35,2029,January,Q1,0.050271941
12/1/2029,Laptop,Electronics,North,9,8793,2262.43,2029,January,Q1,0.257298988
13-01-2029,Headphones,Accessories,South,8,2592,526.38,2029,January,Q1,0.203078704
14-01-2029,Keyboard,Accessories,East,7,7819,1708.84,2029,January,Q1,0.218549687
15-01-2029,Smartwatch,Electronics,North,7,2919,325.35,2029,January,Q1,0.111459404
16-01-2029,Printer,Office,South,3,768,85.37,2029,January,Q1,0.111158854
17-01-2029,Smartphone,Electronics,West,2,1736,388.09,2029,January,Q1,0.223554147
18-01-2029,Smartwatch,Electronics,South,7,6293,389.22,2029,January,Q1,0.061849674
19-01-2029,Headphones,Accessories,South,6,3684,477.02,2029,January,Q1,0.129484256
20-01-2029,Printer,Office,South,9,8370,1064.65,2029,January,Q1,0.127198327
21-01-2029,Keyboard,Accessories,South,4,3788,875.54,2029,January,Q1,0.231135164
22-01-2029,Laptop,Electronics,West,8,8296,1884.18,2029,January,Q1,0.227119094
23-01-2029,Tablet,Electronics,West,5,325,21.01,2029,January,Q1,0.064646154
24-01-2029,Camera,Electronics,North,2,2216,444.36,2029,January,Q1,0.200523466
25-01-2029,Laptop,Electronics,North,8,7064,1873.02,2029,January,Q1,0.265150057
26-01-2029,Mouse,Accessories,East,9,2538,575.41,2029,January,Q1,0.226717888
27-01-2029,Headphones,Accessories,North,1,1151,77.22,2029,January,Q1,0.067089487
28-01-2029,Keyboard,Accessories,East,1,717,137.27,2029,January,Q1,0.191450488
29-01-2029,Smartwatch,Electronics,East,8,3048,444.3,2029,January,Q1,0.145767717
30-01-2029,Keyboard,Accessories,South,3,2070,163.23,2029,January,Q1,0.078855072
31-01-2029,Camera,Electronics,East,5,3630,537.93,2029,January,Q1,0.148190083
1/2/2029,Tablet,Electronics,East,7,896,219.98,2029,February,Q1,0.245513393
2/2/2029,Tablet,Electronics,East,7,1981,311.44,2029,February,Q1,0.157213529
3/2/2029,Headphones,Accessories,West,6,7140,605.22,2029,February,Q1,0.084764706
4/2/2029,Monitor,Accessories,North,5,1015,85.06,2029,February,Q1,0.083802956
5/2/2029,Headphones,Accessories,North,4,524,52.31,2029,February,Q1,0.099828244
6/2/2029,Smartwatch,Electronics,North,2,1678,372.78,2029,February,Q1,0.22215733
7/2/2029,Tablet,Electronics,South,4,3260,969.76,2029,February,Q1,0.297472393
8/2/2029,Headphones,Accessories,South,5,720,214.31,2029,February,Q1,0.297652778
9/2/2029,Printer,Office,West,4,1792,417.99,2029,February,Q1,0.233253348
10/2/2029,Tablet,Electronics,South,9,3096,505.08,2029,February,Q1,0.163139535
11/2/2029,Keyboard,Accessories,South,5,1400,273.39,2029,February,Q1,0.195278571
12/2/2029,Smartwatch,Electronics,North,4,508,37.94,2029,February,Q1,0.074685039
13-02-2029,Tablet,Electronics,East,7,2646,380.83,2029,February,Q1,0.143926682
14-02-2029,Mouse,Accessories,East,1,357,79.86,2029,February,Q1,0.223697479
15-02-2029,Tablet,Electronics,North,1,373,53.15,2029,February,Q1,0.142493298
16-02-2029,Smartphone,Electronics,East,1,266,55.52,2029,February,Q1,0.208721805
17-02-2029,Smartphone,Electronics,North,4,344,25.7,2029,February,Q1,0.074709302
18-02-2029,Smartphone,Electronics,North,7,1806,308.92,2029,February,Q1,0.171052049
19-02-2029,Printer,Office,North,9,7281,396.28,2029,February,Q1,0.05442659
20-02-2029,Smartwatch,Electronics,West,7,3094,463.72,2029,February,Q1,0.149877182
21-02-2029,Keyboard,Accessories,East,2,252,67.37,2029,February,Q1,0.26734127
22-02-2029,Camera,Electronics,East,9,2691,761.16,2029,February,Q1,0.282853958
23-02-2029,Printer,Office,West,6,990,102.83,2029,February,Q1,0.103868687
24-02-2029,Smartwatch,Electronics,South,4,3236,655.18,2029,February,Q1,0.202466007
25-02-2029,Laptop,Electronics,East,4,1076,124.56,2029,February,Q1,0.115762082
26-02-2029,Tablet,Electronics,North,4,1428,160.54,2029,February,Q1,0.112422969
27-02-2029,Keyboard,Accessories,East,5,1000,292.04,2029,February,Q1,0.29204
28-02-2029,Smartwatch,Electronics,South,9,3429,998.82,2029,February,Q1,0.291286089
1/3/2029,Monitor,Accessories,West,5,4730,1416.1,2029,March,Q1,0.299386892
2/3/2029,Monitor,Accessories,South,6,6630,512.6,2029,March,Q1,0.077315234
3/3/2029,Camera,Electronics,South,7,2296,138.93,2029,March,Q1,0.060509582
4/3/2029,Monitor,Accessories,East,7,7420,1107.31,2029,March,Q1,0.149233154
5/3/2029,Printer,Office,South,7,2338,531.5,2029,March,Q1,0.227331052
6/3/2029,Keyboard,Accessories,South,7,4039,420.29,2029,March,Q1,0.104057935
7/3/2029,Laptop,Electronics,East,2,990,76.87,2029,March,Q1,0.077646465
8/3/2029,Laptop,Electronics,West,1,733,54.11,2029,March,Q1,0.073819918
9/3/2029,Smartphone,Electronics,East,3,2421,334.61,2029,March,Q1,0.138211483
10/3/2029,Keyboard,Accessories,East,8,832,214.81,2029,March,Q1,0.258185096
11/3/2029,Smartwatch,Electronics,East,1,483,98.15,2029,March,Q1,0.20320911
12/3/2029,Keyboard,Accessories,North,6,2508,480.48,2029,March,Q1,0.191578947
13-03-2029,Keyboard,Accessories,North,7,4032,426.13,2029,March,Q1,0.105687004
14-03-2029,Keyboard,Accessories,East,8,3208,840.97,2029,March,Q1,0.262147756
15-03-2029,Smartwatch,Electronics,South,6,3402,857.61,2029,March,Q1,0.252089947
16-03-2029,Headphones,Accessories,North,1,541,52.5,2029,March,Q1,0.097042514
17-03-2029,Smartwatch,Electronics,West,7,1806,129.6,2029,March,Q1,0.071760797
18-03-2029,Headphones,Accessories,South,3,2433,515.28,2029,March,Q1,0.211787916
19-03-2029,Keyboard,Accessories,East,6,5880,454.19,2029,March,Q1,0.077243197
20-03-2029,Mouse,Accessories,West,3,3375,451.5,2029,March,Q1,0.133777778
21-03-2029,Tablet,Electronics,North,8,6960,1913.58,2029,March,Q1,0.274939655
22-03-2029,Keyboard,Accessories,West,4,316,32.79,2029,March,Q1,0.103765823
23-03-2029,Tablet,Electronics,North,9,1404,89.43,2029,March,Q1,0.063696581
24-03-2029,Keyboard,Accessories,North,9,5823,478.22,2029,March,Q1,0.082126052
25-03-2029,Headphones,Accessories,South,6,2790,719.15,2029,March,Q1,0.257759857
26-03-2029,Tablet,Electronics,West,7,1169,69.41,2029,March,Q1,0.059375535
27-03-2029,Printer,Office,East,8,6016,406.13,2029,March,Q1,0.067508311
28-03-2029,Smartwatch,Electronics,North,7,7154,1177.51,2029,March,Q1,0.164594632
29-03-2029,Keyboard,Accessories,West,2,370,102.74,2029,March,Q1,0.277675676
30-03-2029,Monitor,Accessories,West,1,430,113.57,2029,March,Q1,0.264116279
31-03-2029,Smartwatch,Electronics,West,1,946,280.53,2029,March,Q1,0.29654334
1/4/2029,Tablet,Electronics,South,8,984,73.84,2029,April,Q2,0.07504065
2/4/2029,Keyboard,Accessories,East,9,1467,372.17,2029,April,Q2,0.253694615
3/4/2029,Smartphone,Electronics,South,4,2444,155.42,2029,April,Q2,0.063592471
4/4/2029,Mouse,Accessories,North,9,8640,1254.3,2029,April,Q2,0.145173611
5/4/2029,Smartwatch,Electronics,West,9,3861,536.04,2029,April,Q2,0.138834499
6/4/2029,Keyboard,Accessories,North,1,868,60.12,2029,April,Q2,0.069262673
7/4/2029,Laptop,Electronics,South,9,1746,260.5,2029,April,Q2,0.149198167
8/4/2029,Printer,Office,South,1,915,129.08,2029,April,Q2,0.141071038
9/4/2029,Smartwatch,Electronics,East,9,3591,423,2029,April,Q2,0.117794486
10/4/2029,Camera,Electronics,East,6,2562,612.36,2029,April,Q2,0.239016393
11/4/2029,Smartwatch,Electronics,West,9,5382,1037.04,2029,April,Q2,0.192686734
12/4/2029,Smartwatch,Electronics,East,4,2792,170.96,2029,April,Q2,0.061232092
13-04-2029,Headphones,Accessories,East,4,2160,631.9,2029,April,Q2,0.292546296
14-04-2029,Monitor,Accessories,West,7,6377,1332.86,2029,April,Q2,0.209010507
15-04-2029,Smartphone,Electronics,East,8,5264,1051.5,2029,April,Q2,0.19975304
16-04-2029,Laptop,Electronics,North,2,1346,196.5,2029,April,Q2,0.145988113
17-04-2029,Camera,Electronics,South,7,7301,1311.65,2029,April,Q2,0.179653472
18-04-2029,Keyboard,Accessories,South,2,2016,198.26,2029,April,Q2,0.098343254
19-04-2029,Laptop,Electronics,North,6,1266,220.5,2029,April,Q2,0.174170616
20-04-2029,Mouse,Accessories,West,2,140,35.18,2029,April,Q2,0.251285714
21-04-2029,Camera,Electronics,East,8,6520,1073.62,2029,April,Q2,0.164665644
22-04-2029,Keyboard,Accessories,East,1,582,29.91,2029,April,Q2,0.051391753
23-04-2029,Printer,Office,West,1,245,14.5,2029,April,Q2,0.059183673
24-04-2029,Mouse,Accessories,South,1,504,143.12,2029,April,Q2,0.283968254
25-04-2029,Monitor,Accessories,South,6,6834,1211.75,2029,April,Q2,0.17731197
26-04-2029,Headphones,Accessories,West,8,5712,1191.02,2029,April,Q2,0.208511905
27-04-2029,Laptop,Electronics,South,5,4485,347.99,2029,April,Q2,0.077589744
28-04-2029,Headphones,Accessories,West,8,2304,291.46,2029,April,Q2,0.126501736
29-04-2029,Mouse,Accessories,North,6,6576,815.56,2029,April,Q2,0.124020681
30-04-2029,Keyboard,Accessories,South,9,10629,2843.54,2029,April,Q2,0.267526578
1/5/2029,Camera,Electronics,East,1,706,153.59,2029,May,Q2,0.217549575
2/5/2029,Headphones,Accessories,South,1,977,103.82,2029,May,Q2,0.106264074
3/5/2029,Smartwatch,Electronics,South,4,776,73.16,2029,May,Q2,0.094278351
4/5/2029,Tablet,Electronics,West,4,3932,309.43,2029,May,Q2,0.07869532
5/5/2029,Keyboard,Accessories,East,3,1263,368.46,2029,May,Q2,0.291733967
6/5/2029,Keyboard,Accessories,East,8,7064,745.24,2029,May,Q2,0.105498301
7/5/2029,Keyboard,Accessories,West,4,4740,746.77,2029,May,Q2,0.157546414
8/5/2029,Printer,Office,South,7,4522,1137.23,2029,May,Q2,0.25148828
9/5/2029,Tablet,Electronics,South,7,2009,183.19,2029,May,Q2,0.091184669
10/5/2029,Smartphone,Electronics,East,2,2110,548.12,2029,May,Q2,0.259772512
11/5/2029,Mouse,Accessories,West,1,95,6.97,2029,May,Q2,0.073368421
12/5/2029,Smartwatch,Electronics,East,1,384,83.58,2029,May,Q2,0.21765625
13-05-2029,Tablet,Electronics,North,3,3471,200.08,2029,May,Q2,0.05764333
14-05-2029,Tablet,Electronics,West,4,2048,507.01,2029,May,Q2,0.247563477
15-05-2029,Monitor,Accessories,South,8,9296,2581.06,2029,May,Q2,0.277652754
16-05-2029,Laptop,Electronics,West,8,5272,1188.16,2029,May,Q2,0.225371775
17-05-2029,Headphones,Accessories,East,1,619,127.58,2029,May,Q2,0.206106624
18-05-2029,Laptop,Electronics,North,1,448,53.2,2029,May,Q2,0.11875
19-05-2029,Keyboard,Accessories,North,9,5004,1313.13,2029,May,Q2,0.262416067
20-05-2029,Keyboard,Accessories,North,4,4716,704.99,2029,May,Q2,0.149488974
21-05-2029,Printer,Office,West,9,7506,827.17,2029,May,Q2,0.110201172
22-05-2029,Keyboard,Accessories,North,7,4095,883.56,2029,May,Q2,0.215765568
23-05-2029,Smartwatch,Electronics,North,7,4459,1037.27,2029,May,Q2,0.232623907
24-05-2029,Tablet,Electronics,South,5,620,62.49,2029,May,Q2,0.100790323
25-05-2029,Smartwatch,Electronics,West,2,2362,185.89,2029,May,Q2,0.078700254
26-05-2029,Printer,Office,North,2,606,154.99,2029,May,Q2,0.255759076
27-05-2029,Camera,Electronics,East,4,1084,134.42,2029,May,Q2,0.12400369
28-05-2029,Laptop,Electronics,North,8,2880,315.87,2029,May,Q2,0.109677083
29-05-2029,Laptop,Electronics,West,8,4544,727.05,2029,May,Q2,0.160002201
30-05-2029,Mouse,Accessories,West,4,556,85.63,2029,May,Q2,0.154010791
31-05-2029,Laptop,Electronics,North,5,505,71.97,2029,May,Q2,0.142514851
1/6/2029,Tablet,Electronics,West,5,2595,774.2,2029,June,Q2,0.298342967
2/6/2029,Headphones,Accessories,South,5,2820,737.68,2029,June,Q2,0.261588652
3/6/2029,Keyboard,Accessories,East,2,1018,297.21,2029,June,Q2,0.291954813
4/6/2029,Laptop,Electronics,East,4,944,176.56,2029,June,Q2,0.187033898
5/6/2029,Tablet,Electronics,East,1,610,44.99,2029,June,Q2,0.073754098
6/6/2029,Camera,Electronics,South,4,912,81.65,2029,June,Q2,0.089528509
7/6/2029,Monitor,Accessories,West,9,10413,1738.63,2029,June,Q2,0.166967252
8/6/2029,Printer,Office,West,8,2176,398.29,2029,June,Q2,0.183037684
9/6/2029,Printer,Office,East,6,6108,1488.4,2029,June,Q2,0.243680419
10/6/2029,Mouse,Accessories,West,2,1148,173.89,2029,June,Q2,0.151472125
11/6/2029,Monitor,Accessories,East,8,8824,597.1,2029,June,Q2,0.067667724
12/6/2029,Headphones,Accessories,North,5,2240,159.58,2029,June,Q2,0.071241071
13-06-2029,Camera,Electronics,North,2,1312,386.79,2029,June,Q2,0.294809451
14-06-2029,Laptop,Electronics,South,9,10620,2946.93,2029,June,Q2,0.277488701
15-06-2029,Tablet,Electronics,East,2,2178,574.4,2029,June,Q2,0.263728191
16-06-2029,Monitor,Accessories,East,3,1671,94.52,2029,June,Q2,0.056564931
17-06-2029,Monitor,Accessories,East,3,2025,355.59,2029,June,Q2,0.1756
18-06-2029,Mouse,Accessories,East,6,2886,355.32,2029,June,Q2,0.123118503
19-06-2029,Printer,Office,East,2,1868,307.32,2029,June,Q2,0.164518201
20-06-2029,Headphones,Accessories,East,4,3280,826.94,2029,June,Q2,0.252115854
21-06-2029,Tablet,Electronics,West,2,1768,375.86,2029,June,Q2,0.212590498
22-06-2029,Camera,Electronics,West,7,6937,1753.02,2029,June,Q2,0.252705781
23-06-2029,Smartwatch,Electronics,North,6,3012,307.47,2029,June,Q2,0.102081673
24-06-2029,Headphones,Accessories,South,3,777,147.93,2029,June,Q2,0.1903861
25-06-2029,Smartphone,Electronics,East,6,4056,452.14,2029,June,Q2,0.111474359
26-06-2029,Printer,Office,South,4,3212,514.92,2029,June,Q2,0.160311333
27-06-2029,Smartwatch,Electronics,West,1,952,179.4,2029,June,Q2,0.188445378
28-06-2029,Smartphone,Electronics,North,3,1674,106.24,2029,June,Q2,0.063464755
29-06-2029,Smartwatch,Electronics,East,5,4315,1019.91,2029,June,Q2,0.236363847
30-06-2029,Mouse,Accessories,North,7,1722,162.39,2029,June,Q2,0.094303136
1/7/2029,Keyboard,Accessories,South,5,2895,334.35,2029,July,Q3,0.115492228
2/7/2029,Tablet,Electronics,North,2,1280,335.22,2029,July,Q3,0.261890625
3/7/2029,Headphones,Accessories,East,5,4295,414.42,2029,July,Q3,0.096488941
4/7/2029,Printer,Office,South,6,4434,306.63,2029,July,Q3,0.069154263
5/7/2029,Keyboard,Accessories,North,6,3816,623.78,2029,July,Q3,0.163464361
6/7/2029,Headphones,Accessories,East,7,6335,1137.08,2029,July,Q3,0.179491713
7/7/2029,Mouse,Accessories,West,3,315,78.41,2029,July,Q3,0.248920635
8/7/2029,Camera,Electronics,East,2,626,168.82,2029,July,Q3,0.269680511
9/7/2029,Smartwatch,Electronics,South,1,1140,85.75,2029,July,Q3,0.075219298
10/7/2029,Smartphone,Electronics,North,5,590,52.55,2029,July,Q3,0.089067797
11/7/2029,Tablet,Electronics,East,1,631,99.31,2029,July,Q3,0.157385103
12/7/2029,Monitor,Accessories,South,8,1944,134.94,2029,July,Q3,0.06941358
13-07-2029,Smartphone,Electronics,North,6,5100,1461.79,2029,July,Q3,0.28662549
14-07-2029,Keyboard,Accessories,South,6,1092,176.52,2029,July,Q3,0.161648352
15-07-2029,Monitor,Accessories,West,7,4662,1007.43,2029,July,Q3,0.216093951
16-07-2029,Headphones,Accessories,West,7,4312,1088.34,2029,July,Q3,0.252397959
